CPI_CHN,CPI_GBR,Date,CPI_CHN-1,CPI_CHN-2,CPI_CHN-3,CPI_CHN-4,CPI_CHN-5,CPI_CHN-6,CPI_CHN-7,CPI_CHN-8,CPI_CHN-12,CPI_GBR-1,CPI_GBR-2,CPI_GBR-3,CPI_GBR-4,CPI_GBR-5,CPI_GBR-6,CPI_GBR-7,CPI_GBR-8,CPI_GBR-12
98.9334588368656,93.8956714761376,200802,96.42637274549101,95.28297726766658,94.3395809801421,93.6837950648772,93.40358373312279,93.1242112507844,92.01997125564259,91.19917896398859,90.92758041335199,93.34073251942291,93.78468368479471,93.34073251942291,93.00776914539401,92.6748057713652,92.56381798002221,92.2308546059934,92.6748057713652,91.45394006659271
98.24092386793791,94.22863485016649,200803,98.9334588368656,96.42637274549101,95.28297726766658,94.3395809801421,93.6837950648772,93.40358373312279,93.1242112507844,92.01997125564259,90.6547980810105,93.8956714761376,93.34073251942291,93.78468368479471,93.34073251942291,93.00776914539401,92.6748057713652,92.56381798002221,92.2308546059934,91.8978912319645
98.3391647942349,95.00554938956721,200804,98.24092386793791,98.9334588368656,96.42637274549101,95.28297726766658,94.3395809801421,93.6837950648772,93.40358373312279,93.1242112507844,90.56414323596691,94.22863485016649,93.8956714761376,93.34073251942291,93.78468368479471,93.34073251942291,93.00776914539401,92.6748057713652,92.56381798002221,92.2308546059934
97.94580838444558,95.56048834628191,200805,98.3391647942349,98.24092386793791,98.9334588368656,96.42637274549101,95.28297726766658,94.3395809801421,93.6837950648772,93.40358373312279,90.8358357118277,95.00554938956721,94.22863485016649,93.8956714761376,93.34073251942291,93.78468368479471,93.34073251942291,93.00776914539401,92.6748057713652,92.4528301886792
97.74991680330359,96.11542730299671,200806,97.94580838444558,98.3391647942349,98.24092386793791,98.9334588368656,96.42637274549101,95.28297726766658,94.3395809801421,93.6837950648772,91.19917896398859,95.56048834628191,95.00554938956721,94.22863485016649,93.8956714761376,93.34073251942291,93.78468368479471,93.34073251942291,93.00776914539401,92.6748057713652
97.8476670512742,96.11542730299671,200807,97.74991680330359,97.94580838444558,98.3391647942349,98.24092386793791,98.9334588368656,96.42637274549101,95.28297726766658,94.3395809801421,92.01997125564259,96.11542730299671,95.56048834628191,95.00554938956721,94.22863485016649,93.8956714761376,93.34073251942291,93.78468368479471,93.34073251942291,92.2308546059934
97.7498188295783,96.6703662597114,200808,97.8476670512742,97.74991680330359,97.94580838444558,98.3391647942349,98.24092386793791,98.9334588368656,96.42637274549101,95.28297726766658,93.1242112507844,96.11542730299671,96.11542730299671,95.56048834628191,95.00554938956721,94.22863485016649,93.8956714761376,93.34073251942291,93.78468368479471,92.56381798002221
97.7498188295783,97.1143174250832,200809,97.7498188295783,97.8476670512742,97.74991680330359,97.94580838444558,98.3391647942349,98.24092386793791,98.9334588368656,96.42637274549101,93.40358373312279,96.6703662597114,96.11542730299671,96.11542730299671,95.56048834628191,95.00554938956721,94.22863485016649,93.8956714761376,93.34073251942291,92.6748057713652
97.4565697050667,96.8923418423974,200810,97.7498188295783,97.7498188295783,97.8476670512742,97.74991680330359,97.94580838444558,98.3391647942349,98.24092386793791,98.9334588368656,93.6837950648772,97.1143174250832,96.6703662597114,96.11542730299671,96.11542730299671,95.56048834628191,95.00554938956721,94.22863485016649,93.8956714761376,93.00776914539401
96.67691747130621,96.8923418423974,200811,97.4565697050667,97.7498188295783,97.7498188295783,97.8476670512742,97.74991680330359,97.94580838444558,98.3391647942349,98.24092386793791,94.3395809801421,96.8923418423974,97.1143174250832,96.6703662597114,96.11542730299671,96.11542730299671,95.56048834628191,95.00554938956721,94.22863485016649,93.34073251942291
