Date,CPI_TUR,CPI_GBR,CPI_TUR-1,CPI_TUR-2,CPI_TUR-3,CPI_TUR-6,CPI_TUR-12,CPI_GBR-1,CPI_GBR-2,CPI_GBR-3,CPI_GBR-6,CPI_GBR-12
201201,113.21748878923799,105.10543840177601,112.584080717489,111.93946188340799,110.039237668161,104.994394618834,102.354260089686,105.43840177580499,105.10543840177601,104.88346281909,103.77358490566,101.88679245283001
201202,113.856502242152,105.660377358491,113.21748878923799,112.584080717489,111.93946188340799,105.75672645739901,103.09977578475299,105.10543840177601,105.43840177580499,105.10543840177601,104.21753607103201,102.441731409545
201203,114.32735426008999,105.882352941176,113.856502242152,113.21748878923799,112.584080717489,106.55269058296,103.531390134529,105.660377358491,105.10543840177601,105.43840177580499,104.88346281909,102.774694783574
201204,116.059417040359,106.437291897891,114.32735426008999,113.856502242152,113.21748878923799,110.039237668161,104.42825112107599,105.882352941176,105.660377358491,105.10543840177601,104.88346281909,103.551609322974
201205,115.812780269058,106.437291897891,116.059417040359,114.32735426008999,113.856502242152,111.93946188340799,106.95627802690599,106.437291897891,105.882352941176,105.660377358491,105.10543840177601,103.77358490566
201206,114.775784753363,106.104328523862,115.812780269058,116.059417040359,114.32735426008999,112.584080717489,105.42600896861,106.437291897891,106.437291897891,105.882352941176,105.43840177580499,103.77358490566
201207,114.512331838565,106.215316315205,114.775784753363,115.812780269058,116.059417040359,113.21748878923799,104.994394618834,106.104328523862,106.437291897891,106.437291897891,105.10543840177601,103.77358490566
201208,115.15134529148001,106.65926748057699,114.512331838565,114.775784753363,115.812780269058,113.856502242152,105.75672645739901,106.215316315205,106.104328523862,106.437291897891,105.660377358491,104.21753607103201
201209,116.339686098655,106.99223085460599,115.15134529148001,114.512331838565,114.775784753363,114.32735426008999,106.55269058296,106.65926748057699,106.215316315205,106.104328523862,105.882352941176,104.88346281909
201210,118.621076233184,107.436182019978,116.339686098655,115.15134529148001,114.512331838565,116.059417040359,110.039237668161,106.99223085460599,106.65926748057699,106.215316315205,106.437291897891,104.88346281909
201211,119.069506726457,107.65815760266399,118.621076233184,116.339686098655,115.15134529148001,115.812780269058,111.93946188340799,107.436182019978,106.99223085460599,106.65926748057699,106.437291897891,105.10543840177601
201212,119.523542600897,107.991120976693,119.069506726457,118.621076233184,116.339686098655,114.775784753363,112.584080717489,107.65815760266399,107.436182019978,106.99223085460599,106.104328523862,105.43840177580499
201301,121.491031390135,107.65815760266399,119.523542600897,119.069506726457,118.621076233184,114.512331838565,113.21748878923799,107.991120976693,107.65815760266399,107.436182019978,106.215316315205,105.10543840177601
201302,121.855381165919,108.21309655937799,121.491031390135,119.523542600897,119.069506726457,115.15134529148001,113.856502242152,107.65815760266399,107.991120976693,107.65815760266399,106.65926748057699,105.660377358491
201303,122.66255605381201,108.54605993340701,121.855381165919,121.491031390135,119.523542600897,116.339686098655,114.32735426008999,108.21309655937799,107.65815760266399,107.991120976693,106.99223085460599,105.882352941176
201304,123.17825112107599,108.76803551609301,122.66255605381201,121.855381165919,121.491031390135,118.621076233184,116.059417040359,108.54605993340701,108.21309655937799,107.65815760266399,107.436182019978,106.437291897891
201305,123.357623318386,108.990011098779,123.17825112107599,122.66255605381201,121.855381165919,119.069506726457,115.812780269058,108.76803551609301,108.54605993340701,108.21309655937799,107.65815760266399,106.437291897891
201306,124.29932735426,108.76803551609301,123.357623318386,123.17825112107599,122.66255605381201,119.523542600897,114.775784753363,108.990011098779,108.76803551609301,108.54605993340701,107.991120976693,106.104328523862
201307,124.686098654709,108.76803551609301,124.29932735426,123.357623318386,123.17825112107599,121.491031390135,114.512331838565,108.76803551609301,108.990011098779,108.76803551609301,107.65815760266399,106.215316315205
201308,124.557174887892,109.21198668146499,124.686098654709,124.29932735426,123.357623318386,121.855381165919,115.15134529148001,108.76803551609301,108.76803551609301,108.990011098779,108.21309655937799,106.65926748057699
201309,125.510089686099,109.544950055494,124.557174887892,124.686098654709,124.29932735426,122.66255605381201,116.339686098655,109.21198668146499,108.76803551609301,108.76803551609301,108.54605993340701,106.99223085460599
201310,127.76905829596399,109.655937846837,125.510089686099,124.557174887892,124.686098654709,123.17825112107599,118.621076233184,109.544950055494,109.21198668146499,108.76803551609301,108.76803551609301,107.436182019978
201311,127.780269058296,109.655937846837,127.76905829596399,125.510089686099,124.557174887892,123.357623318386,119.069506726457,109.655937846837,109.544950055494,109.21198668146499,108.990011098779,107.65815760266399
201312,128.368834080717,110.09988901220899,127.780269058296,127.76905829596399,125.510089686099,124.29932735426,119.523542600897,109.655937846837,109.655937846837,109.544950055494,108.76803551609301,107.991120976693
201401,130.908071748879,109.544950055494,128.368834080717,127.780269058296,127.76905829596399,124.686098654709,121.491031390135,110.09988901220899,109.655937846837,109.655937846837,108.76803551609301,107.65815760266399
201402,131.468609865471,109.988901220866,130.908071748879,128.368834080717,127.780269058296,124.557174887892,121.855381165919,109.544950055494,110.09988901220899,109.655937846837,109.21198668146499,108.21309655937799
201403,132.948430493274,110.210876803552,131.468609865471,130.908071748879,128.368834080717,125.510089686099,122.66255605381201,109.988901220866,109.544950055494,110.09988901220899,109.544950055494,108.54605993340701
201404,134.736547085202,110.54384017758001,132.948430493274,131.468609865471,130.908071748879,127.76905829596399,123.17825112107599,110.210876803552,109.988901220866,109.544950055494,109.655937846837,108.76803551609301
201405,135.269058295964,110.54384017758001,134.736547085202,132.948430493274,131.468609865471,127.780269058296,123.357623318386,110.54384017758001,110.210876803552,109.988901220866,109.655937846837,108.990011098779
201406,135.689461883408,110.765815760266,135.269058295964,134.736547085202,132.948430493274,128.368834080717,124.29932735426,110.54384017758001,110.54384017758001,110.210876803552,110.09988901220899,108.76803551609301
201407,136.30605381165898,110.54384017758001,135.689461883408,135.269058295964,134.736547085202,130.908071748879,124.686098654709,110.765815760266,110.54384017758001,110.54384017758001,109.544950055494,108.76803551609301
201408,136.43497757847499,110.876803551609,136.30605381165898,135.689461883408,135.269058295964,131.468609865471,124.557174887892,110.54384017758001,110.765815760266,110.54384017758001,109.988901220866,109.21198668146499
201409,136.625560538117,110.98779134295201,136.43497757847499,136.30605381165898,135.689461883408,132.948430493274,125.510089686099,110.876803551609,110.54384017758001,110.765815760266,110.210876803552,109.544950055494
201410,139.220852017937,111.098779134295,136.625560538117,136.43497757847499,136.30605381165898,134.736547085202,127.76905829596399,110.98779134295201,110.876803551609,110.54384017758001,110.54384017758001,109.655937846837
201411,139.47309417040398,110.876803551609,139.220852017937,136.625560538117,136.43497757847499,135.269058295964,127.780269058296,111.098779134295,110.98779134295201,110.876803551609,110.54384017758001,109.655937846837
201412,138.856502242152,110.876803551609,139.47309417040398,139.220852017937,136.625560538117,135.689461883408,128.368834080717,110.876803551609,111.098779134295,110.98779134295201,110.765815760266,110.09988901220899
201501,140.386771300448,110.09988901220899,138.856502242152,139.47309417040398,139.220852017937,136.30605381165898,130.908071748879,110.876803551609,110.876803551609,111.098779134295,110.54384017758001,109.544950055494
201502,141.390134529148,110.432852386238,140.386771300448,138.856502242152,139.47309417040398,136.43497757847499,131.468609865471,110.09988901220899,110.876803551609,110.876803551609,110.876803551609,109.988901220866
201503,143.06614349775802,110.54384017758001,141.390134529148,140.386771300448,138.856502242152,136.625560538117,132.948430493274,110.432852386238,110.09988901220899,110.876803551609,110.98779134295201,110.210876803552
201504,145.39798206278,110.876803551609,143.06614349775802,141.390134529148,140.386771300448,139.220852017937,134.736547085202,110.54384017758001,110.432852386238,110.09988901220899,111.098779134295,110.54384017758001
201505,146.216367713004,111.098779134295,145.39798206278,143.06614349775802,141.390134529148,139.47309417040398,135.269058295964,110.876803551609,110.54384017758001,110.432852386238,110.876803551609,110.54384017758001
201506,145.46524663677098,111.098779134295,146.216367713004,145.39798206278,143.06614349775802,138.856502242152,135.689461883408,111.098779134295,110.876803551609,110.54384017758001,110.876803551609,110.765815760266
201507,145.594170403587,110.98779134295201,145.46524663677098,146.216367713004,145.39798206278,140.386771300448,136.30605381165898,111.098779134295,111.098779134295,110.876803551609,110.09988901220899,110.54384017758001
201508,146.177130044843,111.32075471698099,145.594170403587,145.46524663677098,146.216367713004,141.390134529148,136.43497757847499,110.98779134295201,111.098779134295,111.098779134295,110.432852386238,110.876803551609
201509,147.483183856502,111.20976692563801,146.177130044843,145.594170403587,145.46524663677098,143.06614349775802,136.625560538117,111.32075471698099,110.98779134295201,111.098779134295,110.54384017758001,110.98779134295201
201510,149.775784753363,111.32075471698099,147.483183856502,146.177130044843,145.594170403587,145.39798206278,139.220852017937,111.20976692563801,111.32075471698099,110.98779134295201,110.876803551609,111.098779134295
201511,150.773542600897,111.32075471698099,149.775784753363,147.483183856502,146.177130044843,146.216367713004,139.47309417040398,111.32075471698099,111.20976692563801,111.32075471698099,111.098779134295,110.876803551609
201512,151.087443946188,111.43174250832399,150.773542600897,149.775784753363,147.483183856502,145.46524663677098,138.856502242152,111.32075471698099,111.32075471698099,111.20976692563801,111.098779134295,110.876803551609
201601,153.834080717489,110.876803551609,151.087443946188,150.773542600897,149.775784753363,145.594170403587,140.386771300448,111.43174250832399,111.32075471698099,111.32075471698099,110.98779134295201,110.09988901220899
201602,153.800448430493,111.098779134295,153.834080717489,151.087443946188,150.773542600897,146.177130044843,141.390134529148,110.876803551609,111.43174250832399,111.32075471698099,111.32075471698099,110.432852386238
201603,153.738789237668,111.43174250832399,153.800448430493,153.834080717489,151.087443946188,147.483183856502,143.06614349775802,111.098779134295,110.876803551609,111.43174250832399,111.20976692563801,110.54384017758001
201604,154.94394618834102,111.65371809101002,153.738789237668,153.800448430493,153.834080717489,149.775784753363,145.39798206278,111.43174250832399,111.098779134295,110.876803551609,111.32075471698099,110.876803551609
201605,155.840807174888,111.875693673696,154.94394618834102,153.738789237668,153.800448430493,150.773542600897,146.216367713004,111.65371809101002,111.43174250832399,111.098779134295,111.32075471698099,111.098779134295
201606,156.575112107623,112.097669256382,155.840807174888,154.94394618834102,153.738789237668,151.087443946188,145.46524663677098,111.875693673696,111.65371809101002,111.43174250832399,111.43174250832399,111.098779134295
201607,158.39686098654698,111.986681465039,156.575112107623,155.840807174888,154.94394618834102,153.834080717489,145.594170403587,112.097669256382,111.875693673696,111.65371809101002,110.876803551609,110.98779134295201
201608,157.937219730942,112.31964483906799,158.39686098654698,156.575112107623,155.840807174888,153.800448430493,146.177130044843,111.986681465039,112.097669256382,111.875693673696,111.098779134295,111.32075471698099
201609,158.22309417040398,112.652608213097,157.937219730942,158.39686098654698,156.575112107623,153.738789237668,147.483183856502,112.31964483906799,111.986681465039,112.097669256382,111.43174250832399,111.20976692563801
201610,160.498878923767,112.76359600443999,158.22309417040398,157.937219730942,158.39686098654698,154.94394618834102,149.775784753363,112.652608213097,112.31964483906799,111.986681465039,111.65371809101002,111.32075471698099
201611,161.32847533632298,112.985571587125,160.498878923767,158.22309417040398,157.937219730942,155.840807174888,150.773542600897,112.76359600443999,112.652608213097,112.31964483906799,111.875693673696,111.32075471698099
201612,163.979820627803,113.42952275249701,161.32847533632298,160.498878923767,158.22309417040398,156.575112107623,151.087443946188,112.985571587125,112.76359600443999,112.652608213097,112.097669256382,111.43174250832399
201701,168.015695067265,112.985571587125,163.979820627803,161.32847533632298,160.498878923767,158.39686098654698,153.834080717489,113.42952275249701,112.985571587125,112.76359600443999,111.986681465039,110.876803551609
201702,169.377802690583,113.65149833518299,168.015695067265,163.979820627803,161.32847533632298,157.937219730942,153.800448430493,112.985571587125,113.42952275249701,112.985571587125,112.31964483906799,111.098779134295
201703,171.09865470852,113.984461709212,169.377802690583,168.015695067265,163.979820627803,158.22309417040398,153.738789237668,113.65149833518299,112.985571587125,113.42952275249701,112.652608213097,111.43174250832399
201704,173.335201793722,114.53940066592699,171.09865470852,169.377802690583,168.015695067265,160.498878923767,154.94394618834102,113.984461709212,113.65149833518299,112.985571587125,112.76359600443999,111.65371809101002
201705,174.10874439461898,114.872364039956,173.335201793722,171.09865470852,169.377802690583,161.32847533632298,155.840807174888,114.53940066592699,113.984461709212,113.65149833518299,112.985571587125,111.875693673696
201706,173.64349775784802,114.872364039956,174.10874439461898,173.335201793722,171.09865470852,163.979820627803,156.575112107623,114.872364039956,114.53940066592699,113.984461709212,113.42952275249701,112.097669256382
201707,173.90134529148,114.872364039956,173.64349775784802,174.10874439461898,173.335201793722,168.015695067265,158.39686098654698,114.872364039956,114.872364039956,114.53940066592699,112.985571587125,111.986681465039
201708,174.803811659193,115.42730299667,173.90134529148,173.64349775784802,174.10874439461898,169.377802690583,157.937219730942,114.872364039956,114.872364039956,114.872364039956,113.65149833518299,112.31964483906799
201709,175.94170403587398,115.760266370699,174.803811659193,173.90134529148,173.64349775784802,171.09865470852,158.22309417040398,115.42730299667,114.872364039956,114.872364039956,113.984461709212,112.652608213097
201710,179.596412556054,115.871254162042,175.94170403587398,174.803811659193,173.90134529148,173.335201793722,160.498878923767,115.760266370699,115.42730299667,114.872364039956,114.53940066592699,112.76359600443999
201711,182.275784753363,116.204217536071,179.596412556054,175.94170403587398,174.803811659193,174.10874439461898,161.32847533632298,115.871254162042,115.760266370699,115.42730299667,114.872364039956,112.985571587125
201712,183.525784753363,116.5371809101,182.275784753363,179.596412556054,175.94170403587398,173.64349775784802,163.979820627803,116.204217536071,115.871254162042,115.760266370699,114.872364039956,113.42952275249701
201801,185.39798206278,115.98224195338499,183.525784753363,182.275784753363,179.596412556054,173.90134529148,168.015695067265,116.5371809101,116.204217536071,115.871254162042,114.872364039956,112.985571587125
201802,186.75448430493302,116.426193118757,185.39798206278,183.525784753363,182.275784753363,174.803811659193,169.377802690583,115.98224195338499,116.5371809101,116.204217536071,115.42730299667,113.65149833518299
201803,188.60986547085201,116.648168701443,186.75448430493302,185.39798206278,183.525784753363,175.94170403587398,171.09865470852,116.426193118757,115.98224195338499,116.5371809101,115.760266370699,113.984461709212
201804,192.14125560538102,117.092119866815,188.60986547085201,186.75448430493302,185.39798206278,179.596412556054,173.335201793722,116.648168701443,116.426193118757,115.98224195338499,115.871254162042,114.53940066592699
201805,195.257847533632,117.53607103218599,192.14125560538102,188.60986547085201,186.75448430493302,182.275784753363,174.10874439461898,117.092119866815,116.648168701443,116.426193118757,116.204217536071,114.872364039956
201806,200.35874439461898,117.53607103218599,195.257847533632,192.14125560538102,188.60986547085201,183.525784753363,173.64349775784802,117.53607103218599,117.092119866815,116.648168701443,116.5371809101,114.872364039956
201807,201.463004484305,117.53607103218599,200.35874439461898,195.257847533632,192.14125560538102,185.39798206278,173.90134529148,117.53607103218599,117.53607103218599,117.092119866815,115.98224195338499,114.872364039956
201808,206.08744394618802,,201.463004484305,200.35874439461898,195.257847533632,186.75448430493302,174.803811659193,,,,,
