"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2006-06","Jun-2006","IDX","Index","0","Units","2010_100","2010=100",72.1020179372197,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2006-07","Jul-2006","IDX","Index","0","Units","2010_100","2010=100",72.7130044843049,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2006-08","Aug-2006","IDX","Index","0","Units","2010_100","2010=100",72.3934977578476,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2006-09","Sep-2006","IDX","Index","0","Units","2010_100","2010=100",73.3239910313901,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2006-10","Oct-2006","IDX","Index","0","Units","2010_100","2010=100",74.2544843049327,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2006-11","Nov-2006","IDX","Index","0","Units","2010_100","2010=100",75.2130044843049,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2006-12","Dec-2006","IDX","Index","0","Units","2010_100","2010=100",75.3867713004484,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2007-01","Jan-2007","IDX","Index","0","Units","2010_100","2010=100",76.1434977578475,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2007-02","Feb-2007","IDX","Index","0","Units","2010_100","2010=100",76.4686098654708,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2007-03","Mar-2007","IDX","Index","0","Units","2010_100","2010=100",77.1692825112107,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2007-04","Apr-2007","IDX","Index","0","Units","2010_100","2010=100",78.0997757847534,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2007-05","May-2007","IDX","Index","0","Units","2010_100","2010=100",78.4921524663677,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2007-06","Jun-2007","IDX","Index","0","Units","2010_100","2010=100",78.3015695067264,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2007-07","Jul-2007","IDX","Index","0","Units","2010_100","2010=100",77.7298206278027,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2007-08","Aug-2007","IDX","Index","0","Units","2010_100","2010=100",77.7466367713004,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2007-09","Sep-2007","IDX","Index","0","Units","2010_100","2010=100",78.5482062780269,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2007-10","Oct-2007","IDX","Index","0","Units","2010_100","2010=100",79.9719730941704,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2007-11","Nov-2007","IDX","Index","0","Units","2010_100","2010=100",81.530269058296,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2007-12","Dec-2007","IDX","Index","0","Units","2010_100","2010=100",81.7096412556054,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2008-01","Jan-2008","IDX","Index","0","Units","2010_100","2010=100",82.3654708520179,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2008-02","Feb-2008","IDX","Index","0","Units","2010_100","2010=100",83.4304932735426,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2008-03","Mar-2008","IDX","Index","0","Units","2010_100","2010=100",84.2320627802691,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2008-04","Apr-2008","IDX","Index","0","Units","2010_100","2010=100",85.6446188340807,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2008-05","May-2008","IDX","Index","0","Units","2010_100","2010=100",86.9226457399103,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2008-06","Jun-2008","IDX","Index","0","Units","2010_100","2010=100",86.6087443946188,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2008-07","Jul-2008","IDX","Index","0","Units","2010_100","2010=100",87.1076233183856,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2008-08","Aug-2008","IDX","Index","0","Units","2010_100","2010=100",86.8946188340807,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2008-09","Sep-2008","IDX","Index","0","Units","2010_100","2010=100",87.2869955156951,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2008-10","Oct-2008","IDX","Index","0","Units","2010_100","2010=100",89.5571748878924,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2008-11","Nov-2008","IDX","Index","0","Units","2010_100","2010=100",90.3026905829596,,
"TUR","Turkey","CPALTT01","Consumer Price Index > All items > Total > Total","IXOB","Index 2010=100","M","Monthly","2008-12","Dec-2008","IDX","Index","0","Units","2010_100","2010=100",89.932735426009,,
