"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2008-02","Feb-2008","PC","Percentage","0","Units",,,8.33333333333334,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2008-03","Mar-2008","PC","Percentage","0","Units",,,9.02977905859751,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2008-04","Apr-2008","PC","Percentage","0","Units",,,9.73282442748093,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2008-05","May-2008","PC","Percentage","0","Units",,,11.563981042654,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2008-06","Jun-2008","PC","Percentage","0","Units",,,12.818096135721,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2008-07","Jul-2008","PC","Percentage","0","Units",,,13.4272300469484,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2008-08","Aug-2008","PC","Percentage","0","Units",,,12.4765478424015,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2008-09","Sep-2008","PC","Percentage","0","Units",,,11.8470149253731,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2008-10","Oct-2008","PC","Percentage","0","Units",,,8.98148148148148,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2008-11","Nov-2008","PC","Percentage","0","Units",,,5.38812785388129,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2008-12","Dec-2008","PC","Percentage","0","Units",,,3.08529945553537,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2009-01","Jan-2009","PC","Percentage","0","Units",,,1.51978417266185,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2009-02","Feb-2009","PC","Percentage","0","Units",,,0.763267740011918,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2009-03","Mar-2009","PC","Percentage","0","Units",,,-0.850220264317202,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2009-04","Apr-2009","PC","Percentage","0","Units",,,-1.93768115942032,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2009-05","May-2009","PC","Percentage","0","Units",,,-3.98612291135656,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2009-06","Jun-2009","PC","Percentage","0","Units",,,-4.99721526037318,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2009-07","Jul-2009","PC","Percentage","0","Units",,,-6.0582229580574,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2009-08","Aug-2009","PC","Percentage","0","Units",,,-5.15568529329998,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2009-09","Sep-2009","PC","Percentage","0","Units",,,-4.9582985821518,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2009-10","Oct-2009","PC","Percentage","0","Units",,,-2.779665817049,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2009-11","Nov-2009","PC","Percentage","0","Units",,,-0.226747544771834,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2009-12","Dec-2009","PC","Percentage","0","Units",,,1.5625,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2010-01","Jan-2010","PC","Percentage","0","Units",,,2.41090146750524,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2010-02","Feb-2010","PC","Percentage","0","Units",,,2.62605042016807,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2010-03","Mar-2010","PC","Percentage","0","Units",,,4.10094637223975,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2010-04","Apr-2010","PC","Percentage","0","Units",,,5.03672612801678,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2010-05","May-2010","PC","Percentage","0","Units",,,5.13089005235601,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2010-06","Jun-2010","PC","Percentage","0","Units",,,4.0582726326743,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2010-07","Jul-2010","PC","Percentage","0","Units",,,4.27528675703857,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2010-08","Aug-2010","PC","Percentage","0","Units",,,4.0582726326743,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2010-09","Sep-2010","PC","Percentage","0","Units",,,3.94600207684319,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2010-10","Oct-2010","PC","Percentage","0","Units",,,4.34332988624612,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2010-11","Nov-2010","PC","Percentage","0","Units",,,4.21377183967112,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2010-12","Dec-2010","PC","Percentage","0","Units",,,5.12820512820512,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2011-01","Jan-2011","PC","Percentage","0","Units",,,6.34595701125896,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2011-02","Feb-2011","PC","Percentage","0","Units",,,7.26714431934493,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2011-03","Mar-2011","PC","Percentage","0","Units",,,7.57575757575757,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2011-04","Apr-2011","PC","Percentage","0","Units",,,7.49250749250751,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2011-05","May-2011","PC","Percentage","0","Units",,,7.17131474103586,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2011-06","Jun-2011","PC","Percentage","0","Units",,,7.80000000000001,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2011-07","Jul-2011","PC","Percentage","0","Units",,,8.1,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2011-08","Aug-2011","PC","Percentage","0","Units",,,8.00000000000001,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2011-09","Sep-2011","PC","Percentage","0","Units",,,8.29170829170831,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2011-10","Oct-2011","PC","Percentage","0","Units",,,7.43310208126858,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2011-11","Nov-2011","PC","Percentage","0","Units",,,7.29783037475346,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2011-12","Dec-2011","PC","Percentage","0","Units",,,5.75609756097563,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2012-01","Jan-2012","PC","Percentage","0","Units",,,4.71607314725697,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2012-02","Feb-2012","PC","Percentage","0","Units",,,4.29389312977099,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2012-03","Mar-2012","PC","Percentage","0","Units",,,3.5680751173709,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2012-04","Apr-2012","PC","Percentage","0","Units",,,2.60223048327138,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2012-05","May-2012","PC","Percentage","0","Units",,,1.85873605947953,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2012-06","Jun-2012","PC","Percentage","0","Units",,,0.742115027829314,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2012-07","Jul-2012","PC","Percentage","0","Units",,,0.647548566142472,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2012-08","Aug-2012","PC","Percentage","0","Units",,,1.66666666666667,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2012-09","Sep-2012","PC","Percentage","0","Units",,,1.8450184501845,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2012-10","Oct-2012","PC","Percentage","0","Units",,,1.8450184501845,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2012-11","Nov-2012","PC","Percentage","0","Units",,,1.10294117647059,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2012-12","Dec-2012","PC","Percentage","0","Units",,,1.10701107011068,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2013-01","Jan-2013","PC","Percentage","0","Units",,,1.19485294117646,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2013-02","Feb-2013","PC","Percentage","0","Units",,,1.9213174748399,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2013-03","Mar-2013","PC","Percentage","0","Units",,,1.17860380779691,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2013-04","Apr-2013","PC","Percentage","0","Units",,,0.36231884057971,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2013-05","May-2013","PC","Percentage","0","Units",,,0.82116788321169,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2013-06","Jun-2013","PC","Percentage","0","Units",,,1.84162062615099,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2013-07","Jul-2013","PC","Percentage","0","Units",,,2.29779411764705,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2013-08","Aug-2013","PC","Percentage","0","Units",,,1.63934426229506,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2013-09","Sep-2013","PC","Percentage","0","Units",,,0.996376811594194,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2013-10","Oct-2013","PC","Percentage","0","Units",,,0.271739130434773,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2013-11","Nov-2013","PC","Percentage","0","Units",,,0.363636363636364,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2013-12","Dec-2013","PC","Percentage","0","Units",,,0.729927007299291,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2014-01","Jan-2014","PC","Percentage","0","Units",,,0.181653042688465,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2014-02","Feb-2014","PC","Percentage","0","Units",,,-0.897666068222622,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2014-03","Mar-2014","PC","Percentage","0","Units",,,-1.07526881720428,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2014-04","Apr-2014","PC","Percentage","0","Units",,,-0.451263537906148,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2014-05","May-2014","PC","Percentage","0","Units",,,-0.271493212669673,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,-0.54249547920432,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,-1.3477088948787,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2014-08","Aug-2014","PC","Percentage","0","Units",,,-1.7921146953405,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2014-09","Sep-2014","PC","Percentage","0","Units",,,-1.97309417040359,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2014-10","Oct-2014","PC","Percentage","0","Units",,,-2.07768744354109,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2014-11","Nov-2014","PC","Percentage","0","Units",,,-2.35507246376812,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2014-12","Dec-2014","PC","Percentage","0","Units",,,-3.6231884057971,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,-5.16772438803263,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,-4.89130434782609,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,-4.43840579710146,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,-4.17044424297371,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,-3.72050816696916,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,-3.63636363636364,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,-3.91621129326049,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,-4.74452554744524,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,-4.75754803293688,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,-4.24354243542436,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,-4.08163265306123,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,-3.57142857142857,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,-2.39005736137669,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,-2.66666666666667,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,-2.4644549763033,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,-1.98675496688741,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,-1.97926484448632,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,-1.03773584905659,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,-0.37914691943128,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,0.766283524904215,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,1.53698366954851,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,3.37186897880539,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,3.77176015473887,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,5.16569200779729,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,6.75808031341824,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,7.04500978473582,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,6.51117589893097,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,5.88803088803088,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,5.28846153846153,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,4.09914204003812,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,4.18648905803997,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,4.75285171102662,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,4.91958372753075,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,3.72786579683132,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,4.28704566635602,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,3.98517145505097,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,3.30275229357796,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,2.9250457038391,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,2.91970802919708,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,3.55515041020966,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,4.93150684931507,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,5.67765567765568,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,5.29680365296804,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,4.99092558983666,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,4.9594229035167,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,5.30098831985626,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,4.28954423592494,,
"GBR","United Kingdom","PIEAMP02","Producer Prices Index > Economic activities > Manufacturing > Domestic","GY","Growth rate same period previous year","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,3.2085561497326,,
"GBR","United Kingdom","PIEATI02","Producer Prices Index > Economic activities > Industrial activities > Domestic","GY","Growth rate same period previous year","M","Monthly","2004-01","Jan-2004","PC","Percentage","0","Units",,,0.458190148911805,,
